subject,roi,eccentricity_range,eccentricity_mean,frequency_class,psf,side
0,11,"(21.5, 22.5)",22.0,2,0.51425947722658,1
0,11,"(21.5, 22.5)",22.0,3,0.51425947722658,1
0,11,"(22.5, 23.5)",23.0,0,0.6956521739130435,1
0,11,"(22.5, 23.5)",23.0,1,0.34782608695652173,1
0,11,"(22.5, 23.5)",23.0,2,0.4919003695210766,1
0,11,"(22.5, 23.5)",23.0,3,0.4919003695210766,1
0,11,"(23.5, 24.5)",24.0,0,0.6666666666666666,1
0,11,"(23.5, 24.5)",24.0,1,0.25,1
0,11,"(23.5, 24.5)",24.0,2,0.47140452079103173,1
0,11,"(23.5, 24.5)",24.0,3,0.47140452079103173,1
0,11,"(24.5, 25.5)",25.0,0,0.64,1
0,11,"(24.5, 25.5)",25.0,1,0.24,1
0,11,"(24.5, 25.5)",25.0,2,0.2262741699796952,1
0,11,"(24.5, 25.5)",25.0,3,0.3394112549695428,1
1,0,"(1.5, 2.5)",2.0,0,8.0,0
1,0,"(1.5, 2.5)",2.0,1,4.0,0
1,0,"(1.5, 2.5)",2.0,2,5.656854249492381,0
1,0,"(1.5, 2.5)",2.0,3,2.8284271247461903,0
1,0,"(2.5, 3.5)",3.0,0,5.333333333333333,0
1,0,"(2.5, 3.5)",3.0,1,2.6666666666666665,0
1,0,"(2.5, 3.5)",3.0,2,3.771236166328254,0
1,0,"(2.5, 3.5)",3.0,3,1.885618083164127,0
1,0,"(3.5, 4.5)",4.0,0,22.75,0
1,0,"(3.5, 4.5)",4.0,1,5.75,0
1,0,"(3.5, 4.5)",4.0,2,8.131727983645296,0
1,0,"(3.5, 4.5)",4.0,3,1.4142135623730951,0
1,0,"(4.5, 5.5)",5.0,0,4.6,0
1,0,"(4.5, 5.5)",5.0,1,1.2,0
1,0,"(4.5, 5.5)",5.0,2,2.262741699796952,0
1,0,"(4.5, 5.5)",5.0,3,25.73868683519033,0
1,0,"(5.5, 6.5)",6.0,0,3.8333333333333335,0
1,0,"(5.5, 6.5)",6.0,1,3.8333333333333335,0
1,0,"(5.5, 6.5)",6.0,2,1.885618083164127,0
1,0,"(5.5, 6.5)",6.0,3,21.44890569599194,0
1,0,"(6.5, 7.5)",7.0,0,3.2857142857142856,0
1,0,"(6.5, 7.5)",7.0,1,3.2857142857142856,0
1,0,"(6.5, 7.5)",7.0,2,1.6162440712835373,0
1,0,"(6.5, 7.5)",7.0,3,18.384776310850235,0
1,0,"(7.5, 8.5)",8.0,0,2.875,0
1,0,"(7.5, 8.5)",8.0,1,2.875,0
1,0,"(7.5, 8.5)",8.0,2,1.4142135623730951,0
1,0,"(7.5, 8.5)",8.0,3,7.95495128834866,0
1,0,"(8.5, 9.5)",9.0,0,2.5555555555555554,0
1,0,"(8.5, 9.5)",9.0,1,5.0,0
1,0,"(8.5, 9.5)",9.0,2,3.614101326064576,0
1,0,"(8.5, 9.5)",9.0,3,14.299270463994626,0
1,0,"(9.5, 10.5)",10.0,0,1.6,0
1,0,"(9.5, 10.5)",10.0,1,9.1,0
1,0,"(9.5, 10.5)",10.0,2,4.525483399593904,0
1,0,"(9.5, 10.5)",10.0,3,12.869343417595164,0
1,0,"(10.5, 11.5)",11.0,0,2.909090909090909,0
1,0,"(10.5, 11.5)",11.0,1,2.090909090909091,0
1,0,"(10.5, 11.5)",11.0,2,1.02851895445316,0
1,0,"(10.5, 11.5)",11.0,3,11.699403106904695,0
1,0,"(11.5, 12.5)",12.0,0,2.6666666666666665,0
1,0,"(11.5, 12.5)",12.0,1,0.9166666666666666,0
1,0,"(11.5, 12.5)",12.0,2,3.771236166328254,0
1,0,"(11.5, 12.5)",12.0,3,10.72445284799597,0
1,0,"(12.5, 13.5)",13.0,0,0.8461538461538461,0
1,0,"(12.5, 13.5)",13.0,1,0.6153846153846154,0
1,0,"(12.5, 13.5)",13.0,2,3.4811410766106956,0
1,0,"(12.5, 13.5)",13.0,3,9.899494936611664,0
1,0,"(13.5, 14.5)",14.0,0,2.2857142857142856,0
1,0,"(13.5, 14.5)",14.0,1,0.7857142857142857,0
1,0,"(13.5, 14.5)",14.0,2,2.3233508524700848,0
1,0,"(13.5, 14.5)",14.0,3,9.192388155425117,0
1,0,"(14.5, 15.5)",15.0,0,2.1333333333333333,0
1,0,"(14.5, 15.5)",15.0,1,0.7333333333333333,0
1,0,"(14.5, 15.5)",15.0,2,2.1684607956387456,0
1,0,"(14.5, 15.5)",15.0,3,8.579562278396775,0
1,0,"(15.5, 16.5)",16.0,0,2.0,0
1,0,"(15.5, 16.5)",16.0,1,2.8125,0
1,0,"(15.5, 16.5)",16.0,2,0.7071067811865476,0
1,0,"(15.5, 16.5)",16.0,3,8.043339635996977,0
1,0,"(16.5, 17.5)",17.0,0,1.3529411764705883,0
1,0,"(16.5, 17.5)",17.0,1,1.3529411764705883,0
1,0,"(16.5, 17.5)",17.0,2,0.6655122646461624,0
1,0,"(16.5, 17.5)",17.0,3,7.570202010350096,0
1,0,"(17.5, 18.5)",18.0,0,1.2777777777777777,0
1,0,"(17.5, 18.5)",18.0,1,1.2777777777777777,0
1,0,"(17.5, 18.5)",18.0,2,0.628539361054709,0
1,0,"(17.5, 18.5)",18.0,3,7.149635231997313,0
1,0,"(18.5, 19.5)",19.0,0,1.2105263157894737,0
1,0,"(18.5, 19.5)",19.0,1,1.2105263157894737,0
1,0,"(18.5, 19.5)",19.0,2,0.5954583420518296,0
1,0,"(18.5, 19.5)",19.0,3,6.77333864083956,0
1,0,"(19.5, 20.5)",20.0,0,4.55,0
1,0,"(19.5, 20.5)",20.0,1,2.25,0
1,0,"(19.5, 20.5)",20.0,2,0.42426406871192845,0
1,0,"(19.5, 20.5)",20.0,3,6.434671708797582,0
1,0,"(20.5, 21.5)",21.0,0,4.333333333333333,0
1,0,"(20.5, 21.5)",21.0,1,2.142857142857143,0
1,0,"(20.5, 21.5)",21.0,2,0.5387480237611791,0
1,0,"(20.5, 21.5)",21.0,3,6.128258770283411,0
1,0,"(21.5, 22.5)",22.0,0,4.136363636363637,0
1,0,"(21.5, 22.5)",22.0,1,2.0454545454545454,0
1,0,"(21.5, 22.5)",22.0,2,0.51425947722658,0
1,0,"(21.5, 22.5)",22.0,3,5.8497015534523475,0
1,0,"(22.5, 23.5)",23.0,0,1.0,0
1,0,"(22.5, 23.5)",23.0,1,1.0,0
1,0,"(22.5, 23.5)",23.0,2,0.4919003695210766,0
1,0,"(22.5, 23.5)",23.0,3,5.595366703302245,0
1,0,"(23.5, 24.5)",24.0,0,0.25,0
1,0,"(23.5, 24.5)",24.0,1,1.875,0
1,0,"(23.5, 24.5)",24.0,2,0.47140452079103173,0
1,0,"(23.5, 24.5)",24.0,3,5.362226423997985,0
1,0,"(24.5, 25.5)",25.0,0,5.12,0
1,0,"(24.5, 25.5)",25.0,1,1.8,0
1,0,"(24.5, 25.5)",25.0,2,0.4525483399593904,0
1,0,"(24.5, 25.5)",25.0,3,0.3394112549695428,0
1,1,"(1.5, 2.5)",2.0,0,11.5,0
1,1,"(1.5, 2.5)",2.0,1,5.5,0
1,1,"(1.5, 2.5)",2.0,2,2.8284271247461903,0
1,1,"(1.5, 2.5)",2.0,3,7.7781745930520225,0
1,1,"(2.5, 3.5)",3.0,0,7.666666666666667,0
1,1,"(2.5, 3.5)",3.0,1,3.6666666666666665,0
1,1,"(2.5, 3.5)",3.0,2,7.542472332656508,0
1,1,"(2.5, 3.5)",3.0,3,5.185449728701348,0
1,1,"(3.5, 4.5)",4.0,0,5.75,0
1,1,"(3.5, 4.5)",4.0,1,2.75,0
1,1,"(3.5, 4.5)",4.0,2,5.656854249492381,0
1,1,"(3.5, 4.5)",4.0,3,3.8890872965260113,0
1,1,"(4.5, 5.5)",5.0,0,4.6,0
1,1,"(4.5, 5.5)",5.0,1,2.2,0
1,1,"(4.5, 5.5)",5.0,2,4.525483399593904,0
1,1,"(4.5, 5.5)",5.0,3,3.111269837220809,0
1,1,"(5.5, 6.5)",6.0,0,21.333333333333332,0
1,1,"(5.5, 6.5)",6.0,1,1.0,0
1,1,"(5.5, 6.5)",6.0,2,5.421151989096864,0
1,1,"(5.5, 6.5)",6.0,3,21.44890569599194,0
1,1,"(6.5, 7.5)",7.0,0,3.2857142857142856,0
1,1,"(6.5, 7.5)",7.0,1,4.571428571428571,0
1,1,"(6.5, 7.5)",7.0,2,4.6467017049401695,0
1,1,"(6.5, 7.5)",7.0,3,3.2324881425670746,0
1,1,"(7.5, 8.5)",8.0,0,2.875,0
1,1,"(7.5, 8.5)",8.0,1,4.0,0
1,1,"(7.5, 8.5)",8.0,2,2.8284271247461903,0
1,1,"(7.5, 8.5)",8.0,3,2.8284271247461903,0
1,1,"(8.5, 9.5)",9.0,0,2.5555555555555554,0
1,1,"(8.5, 9.5)",9.0,1,3.5555555555555554,0
1,1,"(8.5, 9.5)",9.0,2,3.614101326064576,0
1,1,"(8.5, 9.5)",9.0,3,3.614101326064576,0
1,1,"(9.5, 10.5)",10.0,0,2.3,0
1,1,"(9.5, 10.5)",10.0,1,3.2,0
1,1,"(9.5, 10.5)",10.0,2,2.262741699796952,0
1,1,"(9.5, 10.5)",10.0,3,3.2526911934581184,0
1,1,"(10.5, 11.5)",11.0,0,2.090909090909091,0
1,1,"(10.5, 11.5)",11.0,1,2.909090909090909,0
1,1,"(10.5, 11.5)",11.0,2,2.05703790890632,0
1,1,"(10.5, 11.5)",11.0,3,2.956991994052835,0
1,1,"(11.5, 12.5)",12.0,0,1.9166666666666667,0
1,1,"(11.5, 12.5)",12.0,1,2.6666666666666665,0
1,1,"(11.5, 12.5)",12.0,2,2.710575994548432,0
1,1,"(11.5, 12.5)",12.0,3,1.296362432175337,0
1,1,"(12.5, 13.5)",13.0,0,1.2307692307692308,0
1,1,"(12.5, 13.5)",13.0,1,0.8461538461538461,0
1,1,"(12.5, 13.5)",13.0,2,2.5020701488139374,0
1,1,"(12.5, 13.5)",13.0,3,9.899494936611664,0
1,1,"(13.5, 14.5)",14.0,0,1.6428571428571428,0
1,1,"(13.5, 14.5)",14.0,1,6.5,0
1,1,"(13.5, 14.5)",14.0,2,2.3233508524700848,0
1,1,"(13.5, 14.5)",14.0,3,1.1111677990074318,0
1,1,"(14.5, 15.5)",15.0,0,1.5333333333333334,0
1,1,"(14.5, 15.5)",15.0,1,2.1333333333333333,0
1,1,"(14.5, 15.5)",15.0,2,2.1684607956387456,0
1,1,"(14.5, 15.5)",15.0,3,2.1684607956387456,0
1,1,"(15.5, 16.5)",16.0,0,1.4375,0
1,1,"(15.5, 16.5)",16.0,1,2.0,0
1,1,"(15.5, 16.5)",16.0,2,2.032931995911324,0
1,1,"(15.5, 16.5)",16.0,3,1.4142135623730951,0
1,1,"(16.5, 17.5)",17.0,0,1.3529411764705883,0
1,1,"(16.5, 17.5)",17.0,1,5.352941176470588,0
1,1,"(16.5, 17.5)",17.0,2,1.9133477608577167,0
1,1,"(16.5, 17.5)",17.0,3,1.9133477608577167,0
1,1,"(17.5, 18.5)",18.0,0,1.2777777777777777,0
1,1,"(17.5, 18.5)",18.0,1,5.055555555555555,0
1,1,"(17.5, 18.5)",18.0,2,1.807050663032288,0
1,1,"(17.5, 18.5)",18.0,3,0.8642416214502248,0
1,1,"(18.5, 19.5)",19.0,0,1.2105263157894737,0
1,1,"(18.5, 19.5)",19.0,1,4.7894736842105265,0
1,1,"(18.5, 19.5)",19.0,2,1.7119427333990098,0
1,1,"(18.5, 19.5)",19.0,3,0.8187552203212656,0
1,1,"(19.5, 20.5)",20.0,0,1.15,0
1,1,"(19.5, 20.5)",20.0,1,1.15,0
1,1,"(19.5, 20.5)",20.0,2,1.6263455967290592,0
1,1,"(19.5, 20.5)",20.0,3,1.6263455967290592,0
1,1,"(20.5, 21.5)",21.0,0,1.0952380952380953,0
1,1,"(20.5, 21.5)",21.0,1,2.142857142857143,0
1,1,"(20.5, 21.5)",21.0,2,1.5489005683133898,0
1,1,"(20.5, 21.5)",21.0,3,1.5489005683133898,0
1,1,"(21.5, 22.5)",22.0,0,1.0454545454545454,0
1,1,"(21.5, 22.5)",22.0,1,2.0454545454545454,0
1,1,"(21.5, 22.5)",22.0,2,1.02851895445316,0
1,1,"(21.5, 22.5)",22.0,3,0.7071067811865475,0
1,1,"(22.5, 23.5)",23.0,0,1.0,0
1,1,"(22.5, 23.5)",23.0,1,1.391304347826087,0
1,1,"(22.5, 23.5)",23.0,2,0.4919003695210766,0
1,1,"(22.5, 23.5)",23.0,3,0.9838007390421531,0
1,1,"(23.5, 24.5)",24.0,0,0.6666666666666666,0
1,1,"(23.5, 24.5)",24.0,1,0.4583333333333333,0
1,1,"(23.5, 24.5)",24.0,2,0.9428090415820635,0
1,1,"(23.5, 24.5)",24.0,3,0.6481812160876685,0
1,2,"(1.5, 2.5)",2.0,0,11.5,0
1,2,"(1.5, 2.5)",2.0,1,3.0,0
1,2,"(1.5, 2.5)",2.0,2,2.8284271247461903,0
1,2,"(1.5, 2.5)",2.0,3,11.313708498984761,0
1,2,"(2.5, 3.5)",3.0,0,7.666666666666667,0
1,2,"(2.5, 3.5)",3.0,1,2.0,0
1,2,"(2.5, 3.5)",3.0,2,3.771236166328254,0
1,2,"(2.5, 3.5)",3.0,3,2.82842712474619,0
1,2,"(3.5, 4.5)",4.0,0,5.75,0
1,2,"(3.5, 4.5)",4.0,1,4.0,0
1,2,"(3.5, 4.5)",4.0,2,2.8284271247461903,0
1,2,"(3.5, 4.5)",4.0,3,3.8890872965260113,0
1,2,"(4.5, 5.5)",5.0,0,4.6,0
1,2,"(4.5, 5.5)",5.0,1,3.2,0
1,2,"(4.5, 5.5)",5.0,2,2.262741699796952,0
1,2,"(4.5, 5.5)",5.0,3,1.6970562748477138,0
1,2,"(5.5, 6.5)",6.0,0,3.8333333333333335,0
1,2,"(5.5, 6.5)",6.0,1,1.8333333333333333,0
1,2,"(5.5, 6.5)",6.0,2,1.885618083164127,0
1,2,"(5.5, 6.5)",6.0,3,3.771236166328254,0
1,2,"(6.5, 7.5)",7.0,0,3.2857142857142856,0
1,2,"(6.5, 7.5)",7.0,1,1.1428571428571428,0
1,2,"(6.5, 7.5)",7.0,2,1.6162440712835373,0
1,2,"(6.5, 7.5)",7.0,3,3.2324881425670746,0
1,2,"(7.5, 8.5)",8.0,0,2.875,0
1,2,"(7.5, 8.5)",8.0,1,16.0,0
1,2,"(7.5, 8.5)",8.0,2,16.086679271993955,0
1,2,"(7.5, 8.5)",8.0,3,2.8284271247461903,0
1,2,"(8.5, 9.5)",9.0,0,2.5555555555555554,0
1,2,"(8.5, 9.5)",9.0,1,1.2222222222222223,0
1,2,"(8.5, 9.5)",9.0,2,1.257078722109418,0
1,2,"(8.5, 9.5)",9.0,3,2.514157444218836,0
1,2,"(9.5, 10.5)",10.0,0,2.3,0
1,2,"(9.5, 10.5)",10.0,1,0.6,0
1,2,"(9.5, 10.5)",10.0,2,1.131370849898476,0
1,2,"(9.5, 10.5)",10.0,3,2.262741699796952,0
1,2,"(10.5, 11.5)",11.0,0,0.7272727272727273,0
1,2,"(10.5, 11.5)",11.0,1,0.5454545454545454,0
1,2,"(10.5, 11.5)",11.0,2,0.77138921583987,0
1,2,"(10.5, 11.5)",11.0,3,2.05703790890632,0
1,2,"(11.5, 12.5)",12.0,0,0.6666666666666666,0
1,2,"(11.5, 12.5)",12.0,1,10.666666666666666,0
1,2,"(11.5, 12.5)",12.0,2,0.7071067811865475,0
1,2,"(11.5, 12.5)",12.0,3,1.885618083164127,0
1,2,"(12.5, 13.5)",13.0,0,0.6153846153846154,0
1,2,"(12.5, 13.5)",13.0,1,9.846153846153847,0
1,2,"(12.5, 13.5)",13.0,2,0.8702852691526739,0
1,2,"(12.5, 13.5)",13.0,3,1.7405705383053478,0
1,2,"(13.5, 14.5)",14.0,0,0.5714285714285714,0
1,2,"(13.5, 14.5)",14.0,1,9.142857142857142,0
1,2,"(13.5, 14.5)",14.0,2,0.8081220356417687,0
1,2,"(13.5, 14.5)",14.0,3,0.6060915267313264,0
1,2,"(14.5, 15.5)",15.0,0,1.5333333333333334,0
1,2,"(14.5, 15.5)",15.0,1,0.4,0
1,2,"(14.5, 15.5)",15.0,2,0.7542472332656508,0
1,2,"(14.5, 15.5)",15.0,3,0.565685424949238,0
1,2,"(15.5, 16.5)",16.0,0,0.5,0
1,2,"(15.5, 16.5)",16.0,1,0.6875,0
1,2,"(15.5, 16.5)",16.0,2,0.7071067811865476,0
1,2,"(15.5, 16.5)",16.0,3,1.4142135623730951,0
1,2,"(16.5, 17.5)",17.0,0,0.47058823529411764,0
1,2,"(16.5, 17.5)",17.0,1,7.529411764705882,0
1,2,"(16.5, 17.5)",17.0,2,0.3327561323230812,0
1,2,"(16.5, 17.5)",17.0,3,0.49913419848462176,0
1,2,"(17.5, 18.5)",18.0,0,1.2777777777777777,0
1,2,"(17.5, 18.5)",18.0,1,7.111111111111111,0
1,2,"(17.5, 18.5)",18.0,2,0.628539361054709,0
1,2,"(17.5, 18.5)",18.0,3,0.4714045207910316,0
1,2,"(18.5, 19.5)",19.0,0,1.2105263157894737,0
1,2,"(18.5, 19.5)",19.0,1,6.7368421052631575,0
1,2,"(18.5, 19.5)",19.0,2,0.5954583420518296,0
1,2,"(18.5, 19.5)",19.0,3,1.1909166841036591,0
1,2,"(19.5, 20.5)",20.0,0,1.15,0
1,2,"(19.5, 20.5)",20.0,1,4.55,0
1,2,"(19.5, 20.5)",20.0,2,0.565685424949238,0
1,2,"(19.5, 20.5)",20.0,3,0.42426406871192845,0
1,2,"(20.5, 21.5)",21.0,0,1.0952380952380953,0
1,2,"(20.5, 21.5)",21.0,1,1.0952380952380953,0
1,2,"(20.5, 21.5)",21.0,2,0.5387480237611791,0
1,2,"(20.5, 21.5)",21.0,3,0.40406101782088427,0
1,2,"(21.5, 22.5)",22.0,0,1.0454545454545454,0
1,2,"(21.5, 22.5)",22.0,1,4.136363636363637,0
1,2,"(21.5, 22.5)",22.0,2,0.51425947722658,0
1,2,"(21.5, 22.5)",22.0,3,0.385694607919935,0
1,2,"(22.5, 23.5)",23.0,0,1.0,0
1,2,"(22.5, 23.5)",23.0,1,0.4782608695652174,0
1,2,"(22.5, 23.5)",23.0,2,0.4919003695210766,0
1,2,"(22.5, 23.5)",23.0,3,0.36892527714080736,0
1,2,"(23.5, 24.5)",24.0,0,0.9583333333333334,0
1,2,"(23.5, 24.5)",24.0,1,0.4583333333333333,0
1,2,"(23.5, 24.5)",24.0,2,0.47140452079103173,0
1,2,"(23.5, 24.5)",24.0,3,0.6481812160876685,0
1,2,"(24.5, 25.5)",25.0,0,5.12,0
1,2,"(24.5, 25.5)",25.0,1,0.44,0
1,2,"(24.5, 25.5)",25.0,2,3.6203867196751234,0
1,2,"(24.5, 25.5)",25.0,3,3.6203867196751234,0
1,3,"(1.5, 2.5)",2.0,0,11.5,0
1,3,"(1.5, 2.5)",2.0,1,3.0,0
1,3,"(1.5, 2.5)",2.0,2,2.8284271247461903,0
1,3,"(1.5, 2.5)",2.0,3,11.313708498984761,0
1,3,"(2.5, 3.5)",3.0,0,7.666666666666667,0
1,3,"(2.5, 3.5)",3.0,1,2.0,0
1,3,"(2.5, 3.5)",3.0,2,1.885618083164127,0
1,3,"(2.5, 3.5)",3.0,3,2.82842712474619,0
1,3,"(3.5, 4.5)",4.0,0,5.75,0
1,3,"(3.5, 4.5)",4.0,1,1.5,0
1,3,"(3.5, 4.5)",4.0,2,2.8284271247461903,0
1,3,"(3.5, 4.5)",4.0,3,2.1213203435596424,0
1,3,"(4.5, 5.5)",5.0,0,4.6,0
1,3,"(4.5, 5.5)",5.0,1,18.2,0
1,3,"(4.5, 5.5)",5.0,2,2.262741699796952,0
1,3,"(4.5, 5.5)",5.0,3,1.6970562748477138,0
1,3,"(5.5, 6.5)",6.0,0,3.8333333333333335,0
1,3,"(5.5, 6.5)",6.0,1,1.0,0
1,3,"(5.5, 6.5)",6.0,2,1.885618083164127,0
1,3,"(5.5, 6.5)",6.0,3,3.771236166328254,0
1,3,"(6.5, 7.5)",7.0,0,3.2857142857142856,0
1,3,"(6.5, 7.5)",7.0,1,18.285714285714285,0
1,3,"(6.5, 7.5)",7.0,2,1.6162440712835373,0
1,3,"(6.5, 7.5)",7.0,3,12.929952570268298,0
1,3,"(7.5, 8.5)",8.0,0,5.625,0
1,3,"(7.5, 8.5)",8.0,1,16.0,0
1,3,"(7.5, 8.5)",8.0,2,0.7071067811865476,0
1,3,"(7.5, 8.5)",8.0,3,11.313708498984761,0
1,3,"(8.5, 9.5)",9.0,0,5.0,0
1,3,"(8.5, 9.5)",9.0,1,14.222222222222221,0
1,3,"(8.5, 9.5)",9.0,2,7.0710678118654755,0
1,3,"(8.5, 9.5)",9.0,3,2.514157444218836,0
1,3,"(9.5, 10.5)",10.0,0,4.5,0
1,3,"(9.5, 10.5)",10.0,1,9.1,0
1,3,"(9.5, 10.5)",10.0,2,6.363961030678928,0
1,3,"(9.5, 10.5)",10.0,3,2.262741699796952,0
1,3,"(10.5, 11.5)",11.0,0,4.090909090909091,0
1,3,"(10.5, 11.5)",11.0,1,8.272727272727273,0
1,3,"(10.5, 11.5)",11.0,2,11.699403106904695,0
1,3,"(10.5, 11.5)",11.0,3,2.05703790890632,0
1,3,"(11.5, 12.5)",12.0,0,3.75,0
1,3,"(11.5, 12.5)",12.0,1,7.583333333333333,0
1,3,"(11.5, 12.5)",12.0,2,10.72445284799597,0
1,3,"(11.5, 12.5)",12.0,3,10.72445284799597,0
1,3,"(12.5, 13.5)",13.0,0,3.4615384615384617,0
1,3,"(12.5, 13.5)",13.0,1,7.0,0
1,3,"(12.5, 13.5)",13.0,2,9.899494936611664,0
1,3,"(12.5, 13.5)",13.0,3,9.899494936611664,0
1,3,"(13.5, 14.5)",14.0,0,9.142857142857142,0
1,3,"(13.5, 14.5)",14.0,1,9.142857142857142,0
1,3,"(13.5, 14.5)",14.0,2,9.192388155425117,0
1,3,"(13.5, 14.5)",14.0,3,9.192388155425117,0
1,3,"(14.5, 15.5)",15.0,0,8.533333333333333,0
1,3,"(14.5, 15.5)",15.0,1,8.533333333333333,0
1,3,"(14.5, 15.5)",15.0,2,8.579562278396775,0
1,3,"(14.5, 15.5)",15.0,3,8.579562278396775,0
1,3,"(15.5, 16.5)",16.0,0,8.0,0
1,3,"(15.5, 16.5)",16.0,1,5.6875,0
1,3,"(15.5, 16.5)",16.0,2,0.7071067811865476,0
1,3,"(15.5, 16.5)",16.0,3,8.043339635996977,0
1,3,"(16.5, 17.5)",17.0,0,7.529411764705882,0
1,3,"(16.5, 17.5)",17.0,1,7.529411764705882,0
1,3,"(16.5, 17.5)",17.0,2,0.49913419848462176,0
1,3,"(16.5, 17.5)",17.0,3,7.570202010350096,0
1,3,"(17.5, 18.5)",18.0,0,7.111111111111111,0
1,3,"(17.5, 18.5)",18.0,1,7.111111111111111,0
1,3,"(17.5, 18.5)",18.0,2,7.149635231997313,0
1,3,"(17.5, 18.5)",18.0,3,7.149635231997313,0
1,3,"(18.5, 19.5)",19.0,0,6.7368421052631575,0
1,3,"(18.5, 19.5)",19.0,1,6.7368421052631575,0
1,3,"(18.5, 19.5)",19.0,2,6.77333864083956,0
1,3,"(18.5, 19.5)",19.0,3,6.77333864083956,0
1,3,"(19.5, 20.5)",20.0,0,6.4,0
1,3,"(19.5, 20.5)",20.0,1,6.4,0
1,3,"(19.5, 20.5)",20.0,2,0.565685424949238,0
1,3,"(19.5, 20.5)",20.0,3,4.525483399593904,0
1,3,"(20.5, 21.5)",21.0,0,0.38095238095238093,0
1,3,"(20.5, 21.5)",21.0,1,6.095238095238095,0
1,3,"(20.5, 21.5)",21.0,2,0.5387480237611791,0
1,3,"(20.5, 21.5)",21.0,3,4.309984190089433,0
1,3,"(21.5, 22.5)",22.0,0,5.818181818181818,0
1,3,"(21.5, 22.5)",22.0,1,5.818181818181818,0
1,3,"(21.5, 22.5)",22.0,2,0.51425947722658,0
1,3,"(21.5, 22.5)",22.0,3,4.11407581781264,0
1,3,"(22.5, 23.5)",23.0,0,0.2608695652173913,0
1,3,"(22.5, 23.5)",23.0,1,5.565217391304348,0
1,3,"(22.5, 23.5)",23.0,2,0.4919003695210766,0
1,3,"(22.5, 23.5)",23.0,3,3.9352029561686126,0
1,3,"(23.5, 24.5)",24.0,0,5.333333333333333,0
1,3,"(23.5, 24.5)",24.0,1,5.333333333333333,0
1,3,"(23.5, 24.5)",24.0,2,0.47140452079103173,0
1,3,"(23.5, 24.5)",24.0,3,3.771236166328254,0
1,3,"(24.5, 25.5)",25.0,0,5.12,0
1,3,"(24.5, 25.5)",25.0,1,5.12,0
1,3,"(24.5, 25.5)",25.0,2,5.147737367038065,0
1,3,"(24.5, 25.5)",25.0,3,3.6203867196751234,0
1,4,"(1.5, 2.5)",2.0,0,5.5,0
1,4,"(1.5, 2.5)",2.0,1,3.0,0
1,4,"(1.5, 2.5)",2.0,2,2.8284271247461903,0
1,4,"(1.5, 2.5)",2.0,3,2.8284271247461903,0
1,4,"(2.5, 3.5)",3.0,0,5.333333333333333,0
1,4,"(2.5, 3.5)",3.0,1,2.0,0
1,4,"(2.5, 3.5)",3.0,2,1.885618083164127,0
1,4,"(2.5, 3.5)",3.0,3,1.885618083164127,0
1,4,"(3.5, 4.5)",4.0,0,4.0,0
1,4,"(3.5, 4.5)",4.0,1,1.5,0
1,4,"(3.5, 4.5)",4.0,2,1.4142135623730951,0
1,4,"(3.5, 4.5)",4.0,3,22.627416997969522,0
1,4,"(4.5, 5.5)",5.0,0,3.2,0
1,4,"(4.5, 5.5)",5.0,1,25.6,0
1,4,"(4.5, 5.5)",5.0,2,18.101933598375616,0
1,4,"(4.5, 5.5)",5.0,3,18.101933598375616,0
1,4,"(5.5, 6.5)",6.0,0,21.333333333333332,0
1,4,"(5.5, 6.5)",6.0,1,21.333333333333332,0
1,4,"(5.5, 6.5)",6.0,2,21.44890569599194,0
1,4,"(5.5, 6.5)",6.0,3,15.084944665313015,0
1,4,"(6.5, 7.5)",7.0,0,18.285714285714285,0
1,4,"(6.5, 7.5)",7.0,1,18.285714285714285,0
1,4,"(6.5, 7.5)",7.0,2,18.384776310850235,0
1,4,"(6.5, 7.5)",7.0,3,12.929952570268298,0
1,4,"(7.5, 8.5)",8.0,0,16.0,0
1,4,"(7.5, 8.5)",8.0,1,16.0,0
1,4,"(7.5, 8.5)",8.0,2,16.086679271993955,0
1,4,"(7.5, 8.5)",8.0,3,11.313708498984761,0
1,4,"(8.5, 9.5)",9.0,0,14.222222222222221,0
1,4,"(8.5, 9.5)",9.0,1,14.222222222222221,0
1,4,"(8.5, 9.5)",9.0,2,14.299270463994626,0
1,4,"(8.5, 9.5)",9.0,3,10.056629776875344,0
1,4,"(9.5, 10.5)",10.0,0,12.8,0
1,4,"(9.5, 10.5)",10.0,1,12.8,0
1,4,"(9.5, 10.5)",10.0,2,12.869343417595164,0
1,4,"(9.5, 10.5)",10.0,3,9.050966799187808,0
1,4,"(10.5, 11.5)",11.0,0,11.636363636363637,0
1,4,"(10.5, 11.5)",11.0,1,11.636363636363637,0
1,4,"(10.5, 11.5)",11.0,2,11.699403106904695,0
1,4,"(10.5, 11.5)",11.0,3,8.22815163562528,0
1,4,"(11.5, 12.5)",12.0,0,10.666666666666666,0
1,4,"(11.5, 12.5)",12.0,1,10.666666666666666,0
1,4,"(11.5, 12.5)",12.0,2,10.72445284799597,0
1,4,"(11.5, 12.5)",12.0,3,7.542472332656508,0
1,4,"(12.5, 13.5)",13.0,0,9.846153846153847,0
1,4,"(12.5, 13.5)",13.0,1,9.846153846153847,0
1,4,"(12.5, 13.5)",13.0,2,9.899494936611664,0
1,4,"(12.5, 13.5)",13.0,3,6.962282153221391,0
