voxel,eccen,stimulus_superclass,preferred_period,tuning_curve_bandwidth,inf_warning,side,subj,varea,angle,gml_r2,sigma
8,9.87069416046143,forward spiral,0.508408395009905,7.38523078846214,False,0,1,6,4.96259329769277,10.091477,9.82798957824707
8,9.87069416046143,radial,0.000488281250001832,14.8832325505086,False,0,1,6,4.96259329769277,10.091477,9.82798957824707
8,9.87069416046143,reverse spiral,0.000488281250000003,16.7612327948999,False,0,1,6,4.96259329769277,10.091477,9.82798957824707
9,8.9672269821167,angular,0.396137183278013,10.2552278939532,False,0,1,6,5.11936500237122,9.073472,9.53284645080566
9,8.9672269821167,forward spiral,0.558826415701389,7.25622675708616,False,0,1,6,5.11936500237122,9.073472,9.53284645080566
9,8.9672269821167,radial,0.000488281250011494,15.3552326550402,False,0,1,6,5.11936500237122,9.073472,9.53284645080566
9,8.9672269821167,reverse spiral,0.000488281250005446,22.0492345663252,False,0,1,6,5.11936500237122,9.073472,9.53284645080566
10,8.3135929107666,angular,0.00159264327718434,23.5482331508233,False,0,1,6,5.2962939736034,8.908195,9.05021381378174
10,8.3135929107666,forward spiral,1.12833175775703,4.08222679037724,False,0,1,6,5.2962939736034,8.908195,9.05021381378174
10,8.3135929107666,radial,0.000488281250030506,15.3132320186669,False,0,1,6,5.2962939736034,8.908195,9.05021381378174
10,8.3135929107666,reverse spiral,0.000488281263924948,18.8092351154389,False,0,1,6,5.2962939736034,8.908195,9.05021381378174
11,7.60125732421875,angular,0.0062800007435448,23.5482331508233,False,0,1,6,5.61247564349418,5.4524302,8.87684535980225
11,7.60125732421875,forward spiral,1.19665127496201,3.05121794413887,False,0,1,6,5.61247564349418,5.4524302,8.87684535980225
11,7.60125732421875,radial,0.000488281250453023,15.0452350817982,False,0,1,6,5.61247564349418,5.4524302,8.87684535980225
11,7.60125732421875,reverse spiral,0.000488281255192828,14.3472314069582,False,0,1,6,5.61247564349418,5.4524302,8.87684535980225
12,6.89307069778442,angular,0.272467122347799,23.5482331508233,False,0,1,6,5.83798120564162,3.4189522,9.02614307403564
12,6.89307069778442,forward spiral,1.53427104646181,1.95221691299033,False,0,1,6,5.83798120564162,3.4189522,9.02614307403564
12,6.89307069778442,radial,0.000488281251221752,16.5572299615272,False,0,1,6,5.83798120564162,3.4189522,9.02614307403564
12,6.89307069778442,reverse spiral,0.000488281256369166,9.20523013075327,False,0,1,6,5.83798120564162,3.4189522,9.02614307403564
13,6.30416440963745,angular,20.1396291769498,23.5482331508233,False,0,1,6,6.01332799287018,3.3132553,9.35686206817627
13,6.30416440963745,radial,0.000488281250001529,22.6732313595037,False,0,1,6,6.01332799287018,3.3132553,9.35686206817627
14,5.79048490524292,forward spiral,1.59077533400058,1.51521645949421,False,0,1,6,5.94271347761841,3.027302,9.19786930084229
14,5.79048490524292,radial,0.000753184540715305,23.5482331508233,False,0,1,6,5.94271347761841,3.027302,9.19786930084229
14,5.79048490524292,reverse spiral,0.00048828125,10.6352312006783,False,0,1,6,5.94271347761841,3.027302,9.19786930084229
15,5.30349111557007,angular,1.60809969365477,23.5482331508233,False,0,1,6,5.68753763776639,3.4812748,8.87439823150635
15,5.30349111557007,forward spiral,1.49512621371531,1.64920615076885,False,0,1,6,5.68753763776639,3.4812748,8.87439823150635
15,5.30349111557007,radial,0.00163927644167198,23.5482331508233,False,0,1,6,5.68753763776639,3.4812748,8.87439823150635
15,5.30349111557007,reverse spiral,0.000488281255591706,13.9172319538659,False,0,1,6,5.68753763776639,3.4812748,8.87439823150635
16,4.28759384155273,angular,0.00954959300782872,23.5482331508233,False,0,1,6,5.43857342141991,6.97785,8.18146705627441
16,4.28759384155273,forward spiral,0.816961948251818,4.20322122216959,False,0,1,6,5.43857342141991,6.97785,8.18146705627441
16,4.28759384155273,radial,0.000488281250000044,21.5292340134132,False,0,1,6,5.43857342141991,6.97785,8.18146705627441
16,4.28759384155273,reverse spiral,0.000488281252577832,17.88723535836,False,0,1,6,5.43857342141991,6.97785,8.18146705627441
17,4.80316114425659,angular,0.0587097471275781,23.5482331508233,False,0,1,6,5.50383504945965,4.325861,8.66482734680176
17,4.80316114425659,forward spiral,1.29992150550386,2.22120192744795,False,0,1,6,5.50383504945965,4.325861,8.66482734680176
17,4.80316114425659,radial,0.000496782795162248,23.5482331508233,False,0,1,6,5.50383504945965,4.325861,8.66482734680176
17,4.80316114425659,reverse spiral,0.000488281250004916,15.9012338416741,False,0,1,6,5.50383504945965,4.325861,8.66482734680176
18,2.33406114578247,angular,1.21360752776038,23.5482331508233,False,0,1,6,4.9312859082871,5.5419025,6.01895952224731
18,2.33406114578247,forward spiral,0.000672967808815811,23.5482331508233,False,0,1,6,4.9312859082871,5.5419025,6.01895952224731
18,2.33406114578247,radial,0.00048828125011535,20.8572317470194,False,0,1,6,4.9312859082871,5.5419025,6.01895952224731
18,2.33406114578247,reverse spiral,0.000488281250014152,20.1372341538855,False,0,1,6,4.9312859082871,5.5419025,6.01895952224731
19,2.52551460266113,angular,0.00126965336774755,23.5482331508233,False,0,1,6,4.9583406954851,8.451378,6.01740789413452
19,2.52551460266113,forward spiral,0.000488281250004954,14.4272326973016,False,0,1,6,4.9583406954851,8.451378,6.01740789413452
19,2.52551460266113,radial,0.00048828125000172,21.555234296025,False,0,1,6,4.9583406954851,8.451378,6.01740789413452
19,2.52551460266113,reverse spiral,0.000488281250002657,16.2272318175974,False,0,1,6,4.9583406954851,8.451378,6.01740789413452
20,2.81030893325806,angular,0.00067225812857093,16.7212322393367,False,0,1,6,4.93520073844476,6.3776913,4.82565641403198
20,2.81030893325806,forward spiral,0.134161160496232,3.77522207188658,False,0,1,6,4.93520073844476,6.3776913,4.82565641403198
20,2.81030893325806,radial,0.000488281250006904,23.4712347123471,False,0,1,6,4.93520073844476,6.3776913,4.82565641403198
20,2.81030893325806,reverse spiral,0.000488281250173374,13.0212325220093,False,0,1,6,4.93520073844476,6.3776913,4.82565641403198
21,3.182297706604,angular,0.343436368050638,6.093225675025,False,0,1,6,5.03331557110016,5.9028444,6.8239107131958
21,3.182297706604,forward spiral,0.0401604063431975,7.3572299134348,False,0,1,6,5.03331557110016,5.9028444,6.8239107131958
