voxel,eccen,stimulus_superclass,preferred_period,tuning_curve_bandwidth,inf_warning,side,subj,varea,angle,gml_r2,sigma
0,1.06722497940063,angular,0.495808875309982,0.309154577288644,False,0,1,11,5.89159263575574,3.0817628,4.02774047851562
0,1.06722497940063,forward spiral,0.443111035889304,0.951190238047609,False,0,1,11,5.89159263575574,3.0817628,4.02774047851562
0,1.06722497940063,radial,13.5682877059894,18.3252319649616,False,0,1,11,5.89159263575574,3.0817628,4.02774047851562
0,1.06722497940063,reverse spiral,1.24875525572069,0.24112056028014,False,0,1,11,5.89159263575574,3.0817628,4.02774047851562
1,1.14590883255005,angular,0.729134791883565,1.48921274467781,False,0,1,11,6.01128628042047,4.370117,4.1543173789978
1,1.14590883255005,forward spiral,0.482484478342173,1.02617102850475,False,0,1,11,6.01128628042047,4.370117,4.1543173789978
1,1.14590883255005,radial,7.77626023045791,23.5482331508233,False,0,1,11,6.01128628042047,4.370117,4.1543173789978
1,1.14590883255005,reverse spiral,11.8514755782898,2.62520193861066,False,0,1,11,6.01128628042047,4.370117,4.1543173789978
2,1.16263961791992,angular,1.27603097141984,1.662207775972,False,0,1,11,5.7944191473219,2.6224315,3.84606289863586
2,1.16263961791992,forward spiral,0.374434892201688,0.306102034011337,False,0,1,11,5.7944191473219,2.6224315,3.84606289863586
2,1.16263961791992,radial,0.709834029977181,9.10423344188313,False,0,1,11,5.7944191473219,2.6224315,3.84606289863586
2,1.16263961791992,reverse spiral,1.41894318874818,0.309103034344781,False,0,1,11,5.7944191473219,2.6224315,3.84606289863586
3,1.40093076229095,angular,24.6525207575517,23.5482331508233,False,0,1,11,6.0074067205025,6.0033083,3.84901571273804
3,1.40093076229095,forward spiral,0.438970836740992,0.688172043010753,False,0,1,11,6.0074067205025,6.0033083,3.84901571273804
3,1.40093076229095,radial,0.717998389092066,23.5482331508233,False,0,1,11,6.0074067205025,6.0033083,3.84901571273804
3,1.40093076229095,reverse spiral,0.0008747182416879,6.06922478610319,False,0,1,11,6.0074067205025,6.0033083,3.84901571273804
4,1.71565306186676,angular,0.913849741587332,23.5482331508233,False,0,1,11,6.19986937774089,11.66389,4.49194288253784
4,1.71565306186676,forward spiral,0.000488281251066196,16.1812311604451,False,0,1,11,6.19986937774089,11.66389,4.49194288253784
4,1.71565306186676,radial,0.075423090754101,23.5482331508233,False,0,1,11,6.19986937774089,11.66389,4.49194288253784
4,1.71565306186676,reverse spiral,0.000488281250045243,19.1852339662679,False,0,1,11,6.19986937774089,11.66389,4.49194288253784
5,1.09634721279144,angular,4.42266904942062,23.5482331508233,False,0,1,11,6.11963405989315,8.187538,4.20571947097778
5,1.09634721279144,forward spiral,0.000488281250000003,19.6572340146907,False,0,1,11,6.11963405989315,8.187538,4.20571947097778
5,1.09634721279144,radial,4.62317863068495,23.5482331508233,False,0,1,11,6.11963405989315,8.187538,4.20571947097778
5,1.09634721279144,reverse spiral,0.000488281250000013,11.6452329046581,False,0,1,11,6.11963405989315,8.187538,4.20571947097778
6,1.38163697719574,angular,28.5853414578279,23.5482331508233,False,0,1,11,6.19405716181985,8.614641,4.2570333480835
6,1.38163697719574,forward spiral,0.000488281250000001,15.1932302004576,False,0,1,11,6.19405716181985,8.614641,4.2570333480835
6,1.38163697719574,radial,0.40570831025756,23.5482331508233,False,0,1,11,6.19405716181985,8.614641,4.2570333480835
6,1.38163697719574,reverse spiral,0.000488281250000664,11.0052292756099,False,0,1,11,6.19405716181985,8.614641,4.2570333480835
7,1.81409001350403,angular,0.905705881085101,23.5482331508233,False,0,1,11,0.0807779369198474,15.197974,4.68434810638428
7,1.81409001350403,forward spiral,0.000488281250098753,18.515231440393,False,0,1,11,0.0807779369198474,15.197974,4.68434810638428
7,1.81409001350403,radial,0.0489708307792563,23.5482331508233,False,0,1,11,0.0807779369198474,15.197974,4.68434810638428
7,1.81409001350403,reverse spiral,0.000488281250000684,20.3372311048989,False,0,1,11,0.0807779369198474,15.197974,4.68434810638428
8,1.18146097660065,angular,21.9704405188631,23.5482331508233,False,0,1,11,0.0908872964177882,19.728857,4.19321489334106
8,1.18146097660065,forward spiral,0.72556006471183,23.5482331508233,False,0,1,11,0.0908872964177882,19.728857,4.19321489334106
8,1.18146097660065,radial,2.15184537939141,23.5482331508233,False,0,1,11,0.0908872964177882,19.728857,4.19321489334106
8,1.18146097660065,reverse spiral,0.00222775199419993,23.5482331508233,False,0,1,11,0.0908872964177882,19.728857,4.19321489334106
9,1.62277412414551,angular,1.71669555283766,23.5482331508233,False,0,1,11,0.179129408082855,22.82433,4.34791851043701
9,1.62277412414551,forward spiral,0.00520197126085252,23.5482331508233,False,0,1,11,0.179129408082855,22.82433,4.34791851043701
9,1.62277412414551,radial,0.101614612124494,23.5482331508233,False,0,1,11,0.179129408082855,22.82433,4.34791851043701
9,1.62277412414551,reverse spiral,0.000488281250109226,22.3652329711768,False,0,1,11,0.179129408082855,22.82433,4.34791851043701
10,1.93838274478912,angular,0.395428226567425,23.5482331508233,False,0,1,11,0.239418181998124,20.457792,4.77387952804565
10,1.93838274478912,forward spiral,0.000488281250353229,22.9592342779008,False,0,1,11,0.239418181998124,20.457792,4.77387952804565
10,1.93838274478912,radial,0.0253290314423876,23.5482331508233,False,0,1,11,0.239418181998124,20.457792,4.77387952804565
10,1.93838274478912,reverse spiral,0.000488281250016132,23.1152311523115,False,0,1,11,0.239418181998124,20.457792,4.77387952804565
11,1.30486834049225,angular,0.109904060577574,2.38621692881171,False,0,1,11,5.64866454059894,1.6395807,2.27571058273315
